id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
227,0.703,13.6245,13.63,61711,46953,Pipistrellus pipistrellus,0.686
228,0.767,13.6715,13.6789,68962,45234,Pipistrellus pipistrellus,0.742
229,0.646,13.7185,13.7243,62623,46953,Pipistrellus pipistrellus,0.631
230,0.809,13.7655,13.7725,69266,45234,Pipistrellus pipistrellus,0.798
231,0.747,13.8095,13.815,65479,46093,Pipistrellus pipistrellus,0.737
232,0.752,13.8475,13.8538,68269,45234,Pipistrellus pipistrellus,0.742
233,0.402,13.8995,13.9041,62471,48671,Pipistrellus pipistrellus,0.398
234,0.74,13.9505,13.957,61532,46093,Pipistrellus pipistrellus,0.726
235,0.702,13.9905,13.997,70751,46953,Pipistrellus pipistrellus,0.679
236,0.784,14.0415,14.0483,67283,45234,Pipistrellus pipistrellus,0.774
237,0.727,14.0865,14.0924,74608,46953,Pipistrellus pipistrellus,0.725
238,0.667,14.1375,14.1436,65127,46093,Pipistrellus pipistrellus,0.654
239,0.731,14.2135,14.2191,79224,46953,Pipistrellus pipistrellus,0.726
240,0.418,14.2225,14.2311,60108,46093,Pipistrellus pipistrellus,0.411
241,0.677,14.2695,14.2752,79961,47812,Pipistrellus pipistrellus,0.673
242,0.683,14.3015,14.3083,66039,46093,Pipistrellus pipistrellus,0.663
243,0.579,14.3525,14.3574,70874,48671,Pipistrellus pipistrellus,0.577
244,0.768,14.3885,14.3944,72263,46093,Pipistrellus pipistrellus,0.76
245,0.811,14.4195,14.4259,79039,46953,Pipistrellus pipistrellus,0.805
246,0.757,14.4765,14.4823,70760,46093,Pipistrellus pipistrellus,0.748
247,0.572,14.4925,14.499,79047,47812,Pipistrellus pipistrellus,0.57
248,0.528,14.5395,14.5445,75134,50390,Pipistrellus pipistrellus,0.525
249,0.784,14.5605,14.5668,73905,46093,Pipistrellus pipistrellus,0.776
250,0.653,14.6015,14.6073,80938,46093,Pipistrellus pipistrellus,0.646
251,0.785,14.6585,14.665,73750,46093,Pipistrellus pipistrellus,0.777
252,0.744,14.6895,14.696,83427,46953,Pipistrellus pipistrellus,0.741
253,0.792,14.7375,14.7434,76927,46093,Pipistrellus pipistrellus,0.787
254,0.712,14.7765,14.7833,82432,45234,Pipistrellus pipistrellus,0.703
255,0.756,14.8305,14.8364,80048,47812,Pipistrellus pipistrellus,0.753
256,0.771,14.9035,14.9103,77609,46953,Pipistrellus pipistrellus,0.759
257,0.728,14.9315,14.9377,77260,46093,Pipistrellus pipistrellus,0.724
258,0.756,14.9905,14.998,83383,46093,Pipistrellus pipistrellus,0.742
